사망인명피해수,화재발생시,현장안전센터거리,시간단위기온,시간단위풍속,시간단위가시거리,재산피해액,실효습도,전기사용량(KWh),가스사용량(KWh)
0,10,1,16.3,3.5,2000,44,44.69769000000001,12681.800623936471,16623.71180811808
0,15,1,24.2,3.4,1633,2429,42.810924,12681.800623936471,16623.71180811808
0,4,1,15.7,1.2,688,100,40.465089,12681.800623936471,16623.71180811808
0,18,1,16.8,6.2,1467,0,33.75735,12681.800623936471,16623.71180811808
0,2,1,18.1,1.5,2000,100,46.32277800000001,12681.800623936471,16623.71180811808
0,9,1,23.8,1.4,885,2485,47.60138999999999,12681.800623936471,16623.71180811808
0,14,1,28.5,3.4,1042,1537,47.60138999999999,12681.800623936471,16623.71180811808
0,10,2,28.5,2.6,1238,123,43.79738700000001,12681.800623936471,16623.71180811808
0,4,2,25.1,2.2,231,4492,69.104799,12681.800623936471,16623.71180811808
0,14,4,32.7,3.6,1442,39,61.914255,12681.800623936471,16623.71180811808
0,12,1,27.1,0.8,768,1991,66.757752,12681.800623936471,16623.71180811808
0,3,3,24.9,1.0,155,42,61.45215900000001,12681.800623936471,16623.71180811808
0,22,1,25.4,1.9,650,30008,65.218545,12681.800623936471,16623.71180811808
0,15,1,25.1,1.0,1979,42,55.475169,12681.800623936471,16623.71180811808
0,6,1,19.6,0.7,2000,0,54.49797000000001,12681.800623936471,16623.71180811808
0,16,1,27.0,3.1,2000,110,57.335415000000005,12681.800623936471,16623.71180811808
0,16,1,26.8,2.4,2000,55,51.52137299999999,12681.800623936471,16623.71180811808
0,13,2,27.5,1.0,1946,325,47.170449000000005,12681.800623936471,16623.71180811808
0,10,2,23.5,1.1,1967,35,45.590724,12681.800623936471,16623.71180811808
0,1,1,19.5,1.0,2000,30,48.171345,12681.800623936471,16623.71180811808
0,17,1,21.2,1.2,2000,202,46.22411399999999,12681.800623936471,16623.71180811808
0,9,1,15.2,1.6,1427,136,46.74181800000001,12681.800623936471,16623.71180811808
0,6,2,10.1,2.0,2000,288,43.222878,12681.800623936471,16623.71180811808
0,5,1,14.1,1.0,467,60,52.930128,12681.800623936471,16623.71180811808
0,3,2,-2.7,1.7,1970,1978,36.424269,12681.800623936471,16623.71180811808
0,14,1,-4.7,2.9,1883,7292,37.659993,12681.800623936471,16623.71180811808
0,9,1,1.9,0.8,402,11519,50.046732,12681.800623936471,16623.71180811808
0,12,1,5.6,3.0,1700,6343,54.38322300000001,12681.800623936471,16623.71180811808
0,20,2,4.3,1.1,1125,710,52.565745000000014,12681.800623936471,16623.71180811808
1,11,2,15.5,0.8,459,19017,55.368972,12681.800623936471,16623.71180811808
0,8,2,16.9,1.7,2000,17258,48.726885,12681.800623936471,16623.71180811808
0,9,2,15.5,1.7,1318,113,50.71456200000001,12681.800623936471,16623.71180811808
0,13,2,22.8,1.9,1923,316,42.81213,12681.800623936471,16623.71180811808
0,18,1,24.0,1.5,1935,2165,56.77826700000001,12681.800623936471,16623.71180811808
0,8,2,20.8,0.4,1627,18,75.012003,12681.800623936471,16623.71180811808
0,23,1,26.4,0.3,2000,1757,70.537575,12681.800623936471,16623.71180811808
0,13,2,32.1,2.3,776,195,55.032228,12681.800623936471,16623.71180811808
0,1,1,26.1,1.6,1409,220,53.240979,12681.800623936471,16623.71180811808
0,20,1,31.0,1.4,1162,44,52.418208,12681.800623936471,16623.71180811808
0,10,1,34.3,1.0,1919,0,45.682773000000005,12681.800623936471,16623.71180811808
0,20,2,33.9,2.4,1519,150,44.41048200000001,12681.800623936471,16623.71180811808
0,22,2,29.1,3.0,1559,0,51.990525000000005,12681.800623936471,16623.71180811808
0,1,1,22.7,0.1,1940,195,59.371272000000005,12681.800623936471,16623.71180811808
0,13,1,25.1,2.0,1964,652,45.663720000000005,12681.800623936471,16623.71180811808
0,19,1,20.7,1.0,2000,49,41.480979000000005,12681.800623936471,16623.71180811808
0,2,1,7.1,0.9,2000,8579,44.517405,12681.800623936471,16623.71180811808
0,0,1,11.2,0.0,1613,4043,44.112849,12681.800623936471,16623.71180811808
0,9,1,3.0,1.3,1242,1804,45.211653,12681.800623936471,16623.71180811808
0,5,1,1.2,0.7,1948,335,35.92734,12681.800623936471,16623.71180811808
0,17,1,0.8,2.7,2000,225,34.391955,12681.800623936471,16623.71180811808
0,20,2,-4.5,3.6,1692,1654,33.323235,12681.800623936471,16623.71180811808
0,2,2,-2.9,2.0,807,2633,41.854305,12681.800623936471,16623.71180811808
0,18,2,12.7,3.0,340,186,34.199055,12681.800623936471,16623.71180811808
0,16,2,9.2,2.1,1828,1621,37.953192,12681.800623936471,16623.71180811808
0,14,1,9.2,2.1,1807,2154,47.07612,12681.800623936471,16623.71180811808
0,22,1,5.1,2.0,2000,1376,39.184287,12681.800623936471,16623.71180811808
0,12,1,6.9,1.6,1466,80,44.90318700000002,12681.800623936471,16623.71180811808
0,2,2,17.5,0.6,2000,1785,39.16578,12681.800623936471,16623.71180811808
0,3,1,18.9,1.1,1917,48,41.91583800000001,12681.800623936471,16623.71180811808
0,3,2,24.0,0.4,714,50,51.157797,12681.800623936471,16623.71180811808
0,8,1,24.0,1.9,287,87,72.26785800000002,12681.800623936471,16623.71180811808
0,10,2,25.1,1.2,1936,283,70.146399,12681.800623936471,16623.71180811808
0,22,1,27.5,1.1,2000,11,63.86484900000001,12681.800623936471,16623.71180811808
0,3,2,21.7,2.1,2000,2548,67.24993800000001,12681.800623936471,16623.71180811808
0,0,2,18.3,3.0,2000,77,46.290615,12681.800623936471,16623.71180811808
0,15,2,10.3,2.0,194,29,55.361235,12681.800623936471,16623.71180811808
0,9,1,8.3,0.9,160,49,54.366378,12681.800623936471,16623.71180811808
0,11,1,-8.8,3.9,1887,2092,42.438702,12681.800623936471,16623.71180811808
0,0,2,-2.3,0.6,1435,315,37.1205,12681.800623936471,16623.71180811808
0,9,1,3.3,3.5,780,9832,48.448578,12681.800623936471,16623.71180811808
0,12,2,12.6,3.9,1929,7888,38.727492,12681.800623936471,16623.71180811808
0,12,1,9.5,5.9,1967,49,53.76344400000001,12681.800623936471,16623.71180811808
0,19,1,22.0,1.4,610,23,62.00847900000001,12681.800623936471,16623.71180811808
0,0,1,23.0,1.2,2000,1678,55.679685,12681.800623936471,16623.71180811808
0,17,2,24.6,1.8,1176,63,71.371449,12681.800623936471,16623.71180811808
0,6,1,23.1,1.2,1161,16,71.55691200000001,12681.800623936471,16623.71180811808
0,21,1,27.5,1.4,1006,215,67.471383,12681.800623936471,16623.71180811808
0,21,2,28.3,1.1,1427,9,64.81707,12681.800623936471,16623.71180811808
0,10,1,26.2,4.9,1595,1505,62.954292,12681.800623936471,16623.71180811808
0,5,1,25.9,0.6,640,9,70.211355,12681.800623936471,16623.71180811808
0,20,1,13.8,2.6,213,0,52.158933,12681.800623936471,16623.71180811808
0,11,1,6.3,3.6,2000,408,42.525015,12681.800623936471,16623.71180811808
0,10,1,15.1,3.2,1264,100,58.030155,12681.800623936471,16623.71180811808
0,8,1,18.7,4.0,125,295,68.88204,12681.800623936471,16623.71180811808
0,15,1,9.3,2.6,825,196,50.626557000000005,12681.800623936471,16623.71180811808
0,18,2,-13.7,1.6,2000,2016,42.72801,12681.800623936471,16623.71180811808
0,22,1,-3.0,1.4,1988,881,50.47965900000001,12681.800623936471,16623.71180811808
0,10,2,-5.3,1.7,691,202,47.609958000000006,12681.800623936471,16623.71180811808
0,10,2,9.5,1.7,460,3659,47.553057,12681.800623936471,16623.71180811808
0,15,2,17.8,2.0,1712,61,44.398962,12681.800623936471,16623.71180811808
0,13,1,18.4,2.9,2000,33,41.849214,12681.800623936471,16623.71180811808
0,20,1,8.7,2.9,2000,29,51.633579000000005,12681.800623936471,16623.71180811808
0,23,2,16.5,1.7,2000,49,37.120203,12681.800623936471,16623.71180811808
0,20,1,15.5,2.6,2000,12,44.354742,12681.800623936471,16623.71180811808
1,16,1,17.7,2.4,2000,353,48.19089000000001,12681.800623936471,16623.71180811808
0,14,2,15.9,1.1,493,494,70.205802,12681.800623936471,16623.71180811808
0,21,1,25.8,2.3,2000,28,61.28917800000001,12681.800623936471,16623.71180811808
0,20,2,23.9,2.5,2000,110,63.898083,12681.800623936471,16623.71180811808
0,1,1,25.4,3.0,857,169,68.33809500000001,12681.800623936471,16623.71180811808
0,23,2,30.7,1.6,2000,400,51.034074,12681.800623936471,16623.71180811808
0,22,1,30.0,2.6,2000,454,47.292414,12681.800623936471,16623.71180811808
0,16,1,32.8,2.2,2000,431,60.95189399999999,12681.800623936471,16623.71180811808
0,10,1,28.5,1.6,2000,96,58.237608,12681.800623936471,16623.71180811808
0,18,2,25.4,2.0,2000,1016,58.237608,12681.800623936471,16623.71180811808
0,12,0,25.7,2.4,2000,17341,73.165293,12681.800623936471,16623.71180811808
0,22,2,24.1,1.1,1226,30,67.12229700000002,12681.800623936471,16623.71180811808
0,11,2,23.5,2.3,2000,473,66.18052800000001,12681.800623936471,16623.71180811808
0,1,2,17.5,0.1,2000,22,67.17399,12681.800623936471,16623.71180811808
0,21,1,13.9,1.4,2000,36,49.867785000000005,12681.800623936471,16623.71180811808
0,9,2,9.4,2.1,1280,316,60.816342,12681.800623936471,16623.71180811808
0,17,2,18.3,1.0,2000,49,61.33575900000001,12681.800623936471,16623.71180811808
1,5,1,7.9,1.1,2000,111420,54.487542000000005,12681.800623936471,16623.71180811808
0,18,2,13.3,1.9,1302,191,54.487542000000005,12681.800623936471,16623.71180811808
0,22,1,-0.7,2.3,2000,295,56.216244,12681.800623936471,16623.71180811808
0,15,2,8.5,4.1,2000,48,54.36567,12681.800623936471,16623.71180811808
0,4,2,0.0,1.4,2000,50,48.970164,12681.800623936471,16623.71180811808
0,23,1,-1.4,1.1,2000,20,50.81262000000001,12681.800623936471,16623.71180811808
0,10,1,7.4,2.2,2000,924,60.953712,12681.800623936471,16623.71180811808
0,2,3,-7.8,1.3,2000,93,40.321407,18294.348892460344,10417.738416422288
0,11,2,-1.0,3.5,1954,412,37.882662,18294.348892460344,10417.738416422288
0,17,2,2.2,1.0,1054,145,33.905892,18294.348892460344,10417.738416422288
0,1,2,-10.0,2.4,1694,36,45.685299,18294.348892460344,10417.738416422288
0,15,2,4.0,2.3,2000,300,39.579228,18294.348892460344,10417.738416422288
0,20,1,0.0,2.1,176,71,46.534578,18294.348892460344,10417.738416422288
0,20,2,-4.4,4.0,2000,1680,41.83713,18294.348892460344,10417.738416422288
0,7,1,-5.5,0.8,2000,9,47.251122,18294.348892460344,10417.738416422288
0,3,2,-7.7,3.6,2000,1862,38.86989,18294.348892460344,10417.738416422288
0,8,3,-7.3,0.7,1809,1606,39.881103,18294.348892460344,10417.738416422288
0,2,1,7.2,3.7,174,150,47.174088,18294.348892460344,10417.738416422288
0,19,2,-0.7,4.6,2000,104,47.174088,18294.348892460344,10417.738416422288
0,20,1,5.3,1.4,712,82,49.466373,18294.348892460344,10417.738416422288
0,16,2,-0.7,4.9,1918,120,48.139527,18294.348892460344,10417.738416422288
1,15,3,12.2,3.0,1704,364,38.305179,18294.348892460344,10417.738416422288
0,8,2,-0.6,3.5,1312,3805,45.252144,18294.348892460344,10417.738416422288
0,10,1,-0.5,3.1,1617,361,40.81554,18294.348892460344,10417.738416422288
1,13,2,9.7,3.9,1954,24,36.835182,18294.348892460344,10417.738416422288
0,22,2,7.4,2.2,1992,7,32.040423000000004,18294.348892460344,10417.738416422288
0,11,2,11.2,1.8,1345,23,32.241102000000005,18294.348892460344,10417.738416422288
0,4,4,5.2,0.2,1276,33,36.507984,18294.348892460344,10417.738416422288
0,20,3,9.5,2.2,1139,179,48.112647,18294.348892460344,10417.738416422288
0,12,2,15.7,3.3,526,72040,44.59074,18294.348892460344,10417.738416422288
0,19,2,16.1,4.3,2000,443,36.122052,18294.348892460344,10417.738416422288
0,19,1,15.5,2.9,1232,28,39.942702,18294.348892460344,10417.738416422288
0,5,3,11.3,2.0,1577,31,35.365368000000004,18294.348892460344,10417.738416422288
0,17,2,18.0,1.9,685,51,41.337402,18294.348892460344,10417.738416422288
0,18,2,18.9,5.0,2000,29,56.330760000000005,18294.348892460344,10417.738416422288
0,19,2,23.2,2.3,1952,19,42.795909,18294.348892460344,10417.738416422288
0,18,1,24.3,3.9,2000,19,37.96246500000001,18294.348892460344,10417.738416422288
0,12,2,23.6,3.5,2000,110,38.243304,18294.348892460344,10417.738416422288
0,2,2,19.2,0.9,2000,91,31.786614000000004,18294.348892460344,10417.738416422288
0,12,0,23.0,1.7,2000,29,37.638822,18294.348892460344,10417.738416422288
0,21,1,17.9,2.9,1937,28,51.881430000000016,18294.348892460344,10417.738416422288
0,10,3,23.3,2.3,1477,19,43.267014,18294.348892460344,10417.738416422288
0,10,1,21.1,2.3,742,12,57.363819000000014,18294.348892460344,10417.738416422288
0,11,1,27.2,2.4,658,19,56.638572,18294.348892460344,10417.738416422288
0,20,1,24.6,4.2,524,12200,67.55285400000001,18294.348892460344,10417.738416422288
0,19,3,27.9,3.2,813,203,66.36971700000001,18294.348892460344,10417.738416422288
0,16,3,24.5,3.5,347,27,73.197189,18294.348892460344,10417.738416422288
0,12,1,26.6,2.6,757,7,65.17435200000001,18294.348892460344,10417.738416422288
0,21,2,24.6,1.9,905,8,65.17435200000001,18294.348892460344,10417.738416422288
0,21,1,29.9,2.4,984,165,60.633672,18294.348892460344,10417.738416422288
0,17,1,32.2,3.3,795,33,60.16845900000001,18294.348892460344,10417.738416422288
0,17,2,31.8,2.6,1145,29,60.960378,18294.348892460344,10417.738416422288
0,22,1,26.4,0.5,982,13,66.910773,18294.348892460344,10417.738416422288
0,15,1,34.5,1.8,1912,29,54.76506900000001,18294.348892460344,10417.738416422288
0,10,1,31.9,1.4,1821,8,53.0859,18294.348892460344,10417.738416422288
0,15,1,34.0,4.3,1760,165,55.339308,18294.348892460344,10417.738416422288
0,21,1,24.2,2.3,2000,9,55.62730799999999,18294.348892460344,10417.738416422288
0,3,1,20.0,0.5,2000,8,53.97939300000001,18294.348892460344,10417.738416422288
0,13,3,26.4,1.3,2000,28,55.475169,18294.348892460344,10417.738416422288
0,21,2,23.7,1.4,1398,28,48.076962,18294.348892460344,10417.738416422288
0,6,1,19.1,2.4,2000,29,50.262234,18294.348892460344,10417.738416422288
0,0,1,22.6,1.7,2000,110,49.53078,18294.348892460344,10417.738416422288
0,23,2,22.4,0.7,402,1389,58.243722000000005,18294.348892460344,10417.738416422288
0,17,1,26.6,3.7,2000,5,41.901528,18294.348892460344,10417.738416422288
0,12,2,27.1,2.2,2000,8,41.76639900000001,18294.348892460344,10417.738416422288
1,1,2,19.5,0.6,621,361,58.503132000000015,18294.348892460344,10417.738416422288
0,11,2,15.3,2.0,1915,18,54.21069,18294.348892460344,10417.738416422288
0,16,2,21.4,2.4,2000,45275,42.094413,18294.348892460344,10417.738416422288
0,19,2,15.7,1.6,1008,7,45.788712,18294.348892460344,10417.738416422288
0,3,2,3.3,0.7,1215,29,48.83449200000001,18294.348892460344,10417.738416422288
0,16,1,9.9,2.4,1978,28,40.421412,18294.348892460344,10417.738416422288
0,19,3,5.9,1.3,2000,240,43.137399,18294.348892460344,10417.738416422288
0,21,2,-3.7,2.8,2000,125,31.280445000000004,18294.348892460344,10417.738416422288
0,12,2,3.8,0.5,1932,15,36.424269,18294.348892460344,10417.738416422288
0,15,2,9.6,3.3,544,165,42.907875,18294.348892460344,10417.738416422288
0,18,2,5.5,1.5,1697,249,41.870793000000006,18294.348892460344,10417.738416422288
0,18,2,-7.9,3.3,2000,16,42.081405,18294.348892460344,10417.738416422288
0,17,3,-7.0,2.6,2000,2387,38.774829,18294.348892460344,10417.738416422288
0,18,2,1.5,2.5,638,135,39.22125,18294.348892460344,10417.738416422288
0,3,2,3.0,0.8,297,1104,52.47780900000001,18294.348892460344,10417.738416422288
0,11,2,-7.7,4.6,1984,7201,41.38761,18294.348892460344,10417.738416422288
0,9,2,-12.4,3.8,1415,30480,38.115225,18294.348892460344,10417.738416422288
0,16,1,-5.4,3.6,1979,100,38.115225,18294.348892460344,10417.738416422288
0,2,1,-5.1,0.9,1460,31,34.592184,18294.348892460344,10417.738416422288
1,6,2,1.6,1.6,448,4902,36.528615,18294.348892460344,10417.738416422288
0,3,2,1.1,1.0,1596,52,40.530072,18294.348892460344,10417.738416422288
0,0,3,5.9,1.1,1019,6264,47.456754,18294.348892460344,10417.738416422288
0,12,2,9.3,2.3,940,33,47.679345,18294.348892460344,10417.738416422288
0,4,1,5.3,1.0,200,8,51.753573,18294.348892460344,10417.738416422288
0,8,2,9.3,0.6,519,1832,51.870969,18294.348892460344,10417.738416422288
0,17,2,19.4,2.9,778,102,51.296925,18294.348892460344,10417.738416422288
0,15,1,19.9,3.5,1628,9,39.555507000000006,18294.348892460344,10417.738416422288
1,21,0,14.2,2.4,1290,3147,33.674775000000004,18294.348892460344,10417.738416422288
0,9,2,18.1,1.1,512,29,31.336197,18294.348892460344,10417.738416422288
0,18,3,14.1,1.6,2000,6187,53.75298000000001,18294.348892460344,10417.738416422288
0,11,2,20.2,1.1,1894,3,52.29022199999999,18294.348892460344,10417.738416422288
0,10,1,16.3,1.0,693,19,71.14510200000001,18294.348892460344,10417.738416422288
0,20,2,24.0,2.8,1896,66,40.272162,18294.348892460344,10417.738416422288
0,15,2,26.2,2.7,1977,30,53.72208,18294.348892460344,10417.738416422288
0,16,2,26.5,1.6,2000,14,54.964569,18294.348892460344,10417.738416422288
0,5,1,19.0,0.8,567,18,53.16873,18294.348892460344,10417.738416422288
0,20,2,24.6,2.1,1018,26,44.908629000000005,18294.348892460344,10417.738416422288
0,16,2,31.6,2.7,1882,23,66.298254,18294.348892460344,10417.738416422288
0,23,1,24.7,1.4,1596,26,66.298254,18294.348892460344,10417.738416422288
0,18,2,28.4,2.4,1564,963,64.40779200000001,18294.348892460344,10417.738416422288
0,15,2,28.0,2.3,1437,124,67.21381500000001,18294.348892460344,10417.738416422288
0,16,2,36.0,1.4,2000,343,53.95320900000001,18294.348892460344,10417.738416422288
0,18,2,36.2,2.0,2000,29,46.467069,18294.348892460344,10417.738416422288
0,10,3,34.4,2.0,1880,114,44.41048200000001,18294.348892460344,10417.738416422288
0,21,1,31.2,1.7,1537,16,45.035277,18294.348892460344,10417.738416422288
0,7,1,27.9,1.8,1497,218,58.35719400000001,18294.348892460344,10417.738416422288
0,13,1,35.3,2.1,1925,9,47.81647800000001,18294.348892460344,10417.738416422288
0,4,3,29.3,1.0,2000,53,48.952758,18294.348892460344,10417.738416422288
0,18,3,27.1,3.0,1987,40,57.920532,18294.348892460344,10417.738416422288
1,9,2,23.4,1.3,1997,4518,53.64099,18294.348892460344,10417.738416422288
0,15,2,28.1,5.1,1929,1179,56.183502,18294.348892460344,10417.738416422288
0,2,2,18.5,2.3,2000,40,47.914332,18294.348892460344,10417.738416422288
0,22,2,8.8,1.6,2000,9,44.517405,18294.348892460344,10417.738416422288
0,8,2,6.0,1.1,1920,31,44.66465999999999,18294.348892460344,10417.738416422288
0,9,2,10.0,1.0,1761,289,45.095475,18294.348892460344,10417.738416422288
0,0,3,10.4,0.0,971,128,46.91973,18294.348892460344,10417.738416422288
0,9,1,8.3,4.0,1853,55,50.80035300000001,18294.348892460344,10417.738416422288
0,15,2,14.8,2.7,1990,40,46.644783,18294.348892460344,10417.738416422288
0,10,2,10.2,0.7,354,40,60.312405,18294.348892460344,10417.738416422288
0,12,2,9.2,2.5,1910,8,44.576025,18294.348892460344,10417.738416422288
0,21,2,7.1,0.8,1516,23,44.576025,18294.348892460344,10417.738416422288
0,12,3,7.7,0.6,1969,33,41.598444,18294.348892460344,10417.738416422288
0,16,2,3.5,1.6,1092,19,41.44058700000001,18294.348892460344,10417.738416422288
0,16,1,9.5,1.1,678,418,50.336613,18294.348892460344,10417.738416422288
0,4,2,3.0,1.1,1741,11,36.901773,18294.348892460344,10417.738416422288
0,7,1,-11.3,1.4,2000,451,35.804097000000006,18294.348892460344,10417.738416422288
0,1,1,-10.1,3.1,2000,3107,29.386335,18294.348892460344,10417.738416422288
0,12,2,-5.7,2.0,1956,429,29.386335,18294.348892460344,10417.738416422288
0,13,1,-0.5,2.5,1834,409,29.69397,18294.348892460344,10417.738416422288
0,8,1,-5.8,0.9,1863,326,23.940249,18294.348892460344,10417.738416422288
0,2,1,-0.9,1.3,372,477,51.825972,18294.348892460344,10417.738416422288
0,15,1,9.6,3.8,900,53,42.268272,18294.348892460344,10417.738416422288
0,0,2,3.4,0.7,1128,52,49.435125000000006,18294.348892460344,10417.738416422288
0,2,3,8.4,0.8,262,434,51.794157,18294.348892460344,10417.738416422288
0,19,3,10.3,1.5,158,64,51.794157,18294.348892460344,10417.738416422288
0,5,2,6.3,1.4,2000,1751,39.468873,18294.348892460344,10417.738416422288
0,13,2,9.1,5.3,2000,24,39.184287,18294.348892460344,10417.738416422288
0,16,2,12.6,4.1,1994,27,34.34916,18294.348892460344,10417.738416422288
1,21,1,11.1,3.6,1993,272,33.300504,18294.348892460344,10417.738416422288
0,16,1,11.0,2.6,972,101,56.008674,18294.348892460344,10417.738416422288
0,9,1,13.4,2.9,1958,1301,27.498405,18294.348892460344,10417.738416422288
0,21,1,14.6,2.8,1975,25,27.831885,18294.348892460344,10417.738416422288
0,21,2,20.2,2.4,1963,82,35.520972,18294.348892460344,10417.738416422288
0,1,2,17.0,1.1,1990,30,33.980619000000004,18294.348892460344,10417.738416422288
0,2,1,18.1,1.2,1281,56103,34.371099,18294.348892460344,10417.738416422288
0,0,1,19.7,0.9,1063,24,40.063908,18294.348892460344,10417.738416422288
0,9,2,23.0,1.6,1112,27,40.063908,18294.348892460344,10417.738416422288
0,8,2,17.4,1.0,1043,27,43.908537,18294.348892460344,10417.738416422288
0,4,1,18.7,0.7,728,178,51.905673,18294.348892460344,10417.738416422288
0,5,1,17.1,1.3,537,490,57.40124700000001,18294.348892460344,10417.738416422288
0,14,2,22.6,2.5,2000,27,57.40124700000001,18294.348892460344,10417.738416422288
0,6,1,19.2,0.7,842,133533,55.673724,18294.348892460344,10417.738416422288
0,1,2,18.3,0.8,2000,27,49.138515000000005,18294.348892460344,10417.738416422288
0,11,3,23.5,2.7,1678,336,47.781777,18294.348892460344,10417.738416422288
0,20,1,25.0,2.4,2000,28,41.358828,18294.348892460344,10417.738416422288
0,17,1,33.4,3.0,1257,41052,45.815082,18294.348892460344,10417.738416422288
0,21,1,24.5,1.5,749,157,55.187382,18294.348892460344,10417.738416422288
0,3,2,21.9,1.5,504,27,55.671633,18294.348892460344,10417.738416422288
0,19,2,28.3,3.7,1643,486,65.961699,18294.348892460344,10417.738416422288
0,13,2,33.4,0.9,1609,25,59.63173200000001,18294.348892460344,10417.738416422288
0,19,0,33.4,2.5,1980,443,52.80583800000001,18294.348892460344,10417.738416422288
0,20,1,25.7,2.6,1989,2099,51.536388,18294.348892460344,10417.738416422288
0,11,3,27.1,2.0,1936,3179,52.35078300000001,18294.348892460344,10417.738416422288
0,20,2,23.7,1.9,720,14,68.176704,18294.348892460344,10417.738416422288
0,20,1,20.7,2.0,2000,28,40.465230000000005,18294.348892460344,10417.738416422288
0,21,1,19.1,1.9,2000,27,46.290615,18294.348892460344,10417.738416422288
0,3,2,19.5,1.1,1202,218,49.742202,18294.348892460344,10417.738416422288
0,12,2,20.5,2.2,1974,929,44.698659,18294.348892460344,10417.738416422288
0,12,1,18.4,2.5,1752,360,46.493919000000005,18294.348892460344,10417.738416422288
0,23,2,13.9,1.5,1896,239,46.859988,18294.348892460344,10417.738416422288
1,23,3,16.6,0.7,1047,7822,50.738469,18294.348892460344,10417.738416422288
0,1,2,4.8,4.2,1945,2601,38.619324000000006,18294.348892460344,10417.738416422288
0,4,1,-0.3,5.0,2000,348,45.372828,18294.348892460344,10417.738416422288
0,16,1,10.6,1.2,220,50,55.361235,18294.348892460344,10417.738416422288
0,16,2,7.8,2.3,614,17,49.551858,18294.348892460344,10417.738416422288
0,9,1,-1.3,1.4,428,2759,55.746903,18294.348892460344,10417.738416422288
0,4,1,-3.5,2.2,1484,48,43.634157,18294.348892460344,10417.738416422288
1,12,2,4.2,2.8,897,1436,46.260339,18294.348892460344,10417.738416422288
0,16,1,4.8,5.6,692,490,43.045944,18294.348892460344,10417.738416422288
0,13,2,3.1,3.7,1858,365,43.080228,18294.348892460344,10417.738416422288
0,23,2,-2.8,4.7,1685,119,43.080228,18294.348892460344,10417.738416422288
0,9,1,-10.5,2.1,1747,6618,34.40070899999999,18294.348892460344,10417.738416422288
0,16,2,9.5,2.0,1570,831,39.884382,18294.348892460344,10417.738416422288
0,12,3,-1.5,2.9,141,2768,61.90702200000001,18294.348892460344,10417.738416422288
0,16,1,16.1,3.3,875,480,34.521645,18294.348892460344,10417.738416422288
0,18,1,13.9,3.1,1161,4,34.521645,18294.348892460344,10417.738416422288
0,17,1,13.3,4.0,1803,22152,31.553862,18294.348892460344,10417.738416422288
0,21,1,9.7,2.4,1338,5,36.980274,18294.348892460344,10417.738416422288
0,14,1,13.2,4.3,1874,205,30.823542000000003,18294.348892460344,10417.738416422288
0,16,1,12.1,4.8,913,50,58.67891700000001,18294.348892460344,10417.738416422288
0,21,2,10.7,3.4,1719,17,43.89789000000001,18294.348892460344,10417.738416422288
0,5,2,10.7,2.9,1983,270,43.36779000000001,18294.348892460344,10417.738416422288
0,19,2,21.6,3.9,1052,101,49.947294,18294.348892460344,10417.738416422288
0,0,2,14.8,1.3,1569,11660,57.394848,18294.348892460344,10417.738416422288
0,20,1,23.3,2.4,1105,121,53.145507,18294.348892460344,10417.738416422288
0,18,1,27.9,2.6,1836,5,60.563529,18294.348892460344,10417.738416422288
0,14,1,32.6,3.7,1788,222,50.581122,18294.348892460344,10417.738416422288
0,12,2,30.7,1.6,1730,75,50.567868,18294.348892460344,10417.738416422288
0,17,0,29.6,3.7,707,44,52.735578,18294.348892460344,10417.738416422288
0,19,1,27.6,4.0,1979,55,50.898369,18294.348892460344,10417.738416422288
0,13,2,27.4,2.1,1362,61,64.183755,18294.348892460344,10417.738416422288
0,7,2,18.5,1.4,2000,9,64.864362,18294.348892460344,10417.738416422288
0,22,3,21.8,2.3,518,295,64.864362,18294.348892460344,10417.738416422288
0,14,2,31.8,2.0,1950,20,57.371898,18294.348892460344,10417.738416422288
0,6,0,22.3,2.4,2000,387,57.567297,18294.348892460344,10417.738416422288
0,14,1,27.9,3.7,1308,11,72.11583900000001,18294.348892460344,10417.738416422288
0,22,1,25.9,2.1,835,121,76.99589700000001,18294.348892460344,10417.738416422288
0,14,2,26.8,2.7,1440,91,63.774198000000005,18294.348892460344,10417.738416422288
0,0,2,16.8,2.2,2000,42,51.98513700000001,18294.348892460344,10417.738416422288
0,6,2,16.5,1.1,972,107,58.313445,18294.348892460344,10417.738416422288
0,12,1,22.5,2.0,943,276,62.371728,18294.348892460344,10417.738416422288
0,16,2,13.7,4.3,1956,105,46.771473,18294.348892460344,10417.738416422288
0,12,0,14.1,3.2,428,55,56.76811500000001,18294.348892460344,10417.738416422288
0,13,1,17.1,2.2,1118,65,58.070157,18294.348892460344,10417.738416422288
0,8,1,18.7,4.0,125,6,68.88204,18294.348892460344,10417.738416422288
0,2,1,0.6,1.8,2000,20,59.47048500000001,18294.348892460344,10417.738416422288
0,3,2,-2.1,1.2,2000,490,48.895173,18294.348892460344,10417.738416422288
0,10,2,-6.6,3.4,2000,1576,40.02360000000001,18294.348892460344,10417.738416422288
0,19,2,7.0,2.6,661,4977,55.033413,18294.348892460344,10417.738416422288
0,3,2,-14.8,2.6,2000,170,39.886824,18294.348892460344,10417.738416422288
1,3,2,-3.1,2.9,948,79,52.768755000000006,18294.348892460344,10417.738416422288
0,11,2,-3.4,1.9,2000,346,44.777352,18294.348892460344,10417.738416422288
